,DOWLKNUM,YEAR,GENUS,PROVNAME,Avg_CPUE,MaxDepth_m,Area_acres,NAME,X_UTM,Y_UTM,GeoI,YR,Log_CPUE
12875,18037300,2001,Coregonus,Laurentian Mixed Forest Province,3.266666667,15.23999998,1706,Round,-44.3284126,-37.826302,0.42170601,12,1.450832882
12877,18037500,2001,Coregonus,Laurentian Mixed Forest Province,0.083333333,25.90799996,1344,Hubert,-43.3483863,-34.570715,0.233703884,12,0.080042707
12882,18039900,2001,Coregonus,Laurentian Mixed Forest Province,0.2,7.619999988,213,Nisswa,-45.4914116,-30.96236,0.501348743,12,0.182321557
12889,21009200,2001,Coregonus,Eastern Broadleaf Forest Province,3.4,12.19199998,2559,Mary,-138.8109326,-105.499926,0.583368021,12,1.481604541
12891,21010600,2001,Coregonus,Eastern Broadleaf Forest Province,0.166666667,15.84959998,872,Latoka,-134.3889435,-99.899168,0.342855259,12,0.15415068
12893,21014400,2001,Coregonus,Eastern Broadleaf Forest Province,0.166666667,19.81199997,1293,Lobster,-140.5101209,-100.55947,0.302671349,12,0.15415068
12895,21014500,2001,Coregonus,Eastern Broadleaf Forest Province,0.166666667,28.95599996,1761,Chippewa,-142.546,-86.846,0.223718177,12,0.15415068
12913,29003600,2001,Coregonus,Laurentian Mixed Forest Province,19.4,24.38399996,790,Eleventh Crow Wing,-76.9874211,24.984454,0.217421168,12,3.015534901
12915,29004800,2001,Coregonus,Laurentian Mixed Forest Province,9.111111111,25.90799996,488,Benedict,-74.281145,38.448754,0.181414112,12,2.313634929
12918,29010101,2001,Coregonus,Laurentian Mixed Forest Province,3.25,15.23999998,279,East Crooked,-84.28,26.451,0.268173638,12,1.446918983
12935,31018300,2001,Coregonus,Laurentian Mixed Forest Province,6.333333333,9.753599985,219,Five Island,31.9966845,115.072563,0.394408339,12,1.992430165
12936,31042200,2001,Coregonus,Laurentian Mixed Forest Province,5.625,25.90799996,271,Ruby,12.5888658,79.89329,0.156606014,12,1.890850372
12941,31065300,2001,Coregonus,Laurentian Mixed Forest Province,8.166666667,27.43199996,907,North Star,4.171419,83.714863,0.200052669,12,2.215573716
12946,31072200,2001,Coregonus,Laurentian Mixed Forest Province,11.75,21.33599997,1140,Moose,1.8633654,65.980455,0.272341115,12,2.545531272
12949,31074900,2001,Coregonus,Laurentian Mixed Forest Province,0.875,28.65119996,181,Chase,-1.7442093,62.644529,0.128019707,12,0.628608659
12951,31082600,2001,Coregonus,Laurentian Mixed Forest Province,1.066666667,21.33599997,3785,Sand,-21.7082764,90.601271,0.367623672,12,0.725937004
12954,31085000,2001,Coregonus,Laurentian Mixed Forest Province,15.58333333,7.924799988,1287,Little Winnibigoshish,-23.234854,68.473701,0.755799024,12,2.808398175
12956,31089600,2001,Coregonus,Laurentian Mixed Forest Province,1.266666667,7.315199989,2959,Round,-33.0927998,91.041045,1.008230979,12,0.818310324
12958,31090400,2001,Coregonus,Laurentian Mixed Forest Province,0.5,9.143999986,273,Dunbar,-39.227,94.008,0.444533449,12,0.405465108
12967,34007900,2001,Coregonus,Prairie Parkland Province,0.25,35.05199995,5821,Green,-95.3885663,-170.845972,0.249193435,12,0.223143551
12980,38039700,2001,Coregonus,Laurentian Mixed Forest Province,4,16.76399997,2550,Insula,182.342,124.874,0.423894121,12,1.609437912
12982,38047700,2001,Coregonus,Laurentian Mixed Forest Province,1.5,4.571999993,40,Cache,181.4952179,127.8343,0.550058369,12,0.916290732
12986,39000200,2001,Coregonus,Laurentian Mixed Forest Province,7.173076923,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,12,2.10084545
12994,44000300,2001,Coregonus,Laurentian Mixed Forest Province,2.416666667,13.10639998,849,Tulaby,-143.5293297,42.184975,0.411854205,12,1.228665417
13002,48000200,2001,Coregonus,Laurentian Mixed Forest Province,1.7,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,12,0.993251773
13006,49001600,2001,Coregonus,Laurentian Mixed Forest Province,0.181818182,17.06879997,1199,Sullivan,-18.8864436,-73.525363,0.344748041,12,0.167054085
13013,56014100,2001,Coregonus,Eastern Broadleaf Forest Province,1.8,20.72639997,5340,Rush,-139.4166057,-32.307047,0.412440628,12,1.029619417
13015,56022900,2001,Coregonus,Eastern Broadleaf Forest Province,2,NA,358,Murphy,-148.9774461,-7.067733,NA,12,1.098612289
13017,56023900,2001,Coregonus,Eastern Broadleaf Forest Province,0.066666667,34.44239995,5672,West Battle,-150.3043479,-53.464512,0.251965251,12,0.064538521
13019,56024200,2001,Coregonus,Eastern Broadleaf Forest Province,4.9,37.79519994,13845,Otter Tail,-150.438,-41.053,0.287003103,12,1.774952351
13024,56036900,2001,Coregonus,Eastern Broadleaf Forest Province,0.166666667,42.67199994,196,Six,-158.2680512,-6.916986,0.087684135,12,0.15415068
13032,56076000,2001,Coregonus,Eastern Broadleaf Forest Province,0.466666667,16.15439998,4145,Lizzie,-176.9499278,-14.815759,0.496695588,12,0.382992252
13037,56078200,2001,Coregonus,Prairie Parkland Province,0.166666667,6.095999991,158,Hoot,-179.3355433,-51.08563,0.581593192,12,0.15415068
13061,69000400,2001,Coregonus,Laurentian Mixed Forest Province,9.4,14.32559998,3429,White Iron,142.5901188,117.934568,0.534169456,12,2.341805806
13066,69006400,2001,Coregonus,Laurentian Mixed Forest Province,8,13.71599998,96,Dry,138.3513073,128.880837,0.228212975,12,2.197224577
13074,69022000,2001,Coregonus,Laurentian Mixed Forest Province,0.222222222,18.28799997,428,Crab,124.1907176,127.049423,0.248710849,12,0.200670695
13078,69037800,2001,Coregonus,Laurentian Mixed Forest Province,13.9,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,12,2.701361213
13081,69047000,2001,Coregonus,Laurentian Mixed Forest Province,3.583333333,24.07919996,3101,Loon,107.5497081,160.158324,0.309908429,12,1.522426535
13084,69047300,2001,Coregonus,Laurentian Mixed Forest Province,7,18.28799997,181,Eugene,111.913,166.811,0.200564207,12,2.079441542
13087,69060800,2001,Coregonus,Laurentian Mixed Forest Province,42.83333333,15.84959998,540,Little Vermilion,98.2968194,163.063532,0.304144617,12,3.780394563
13092,69061700,2001,Coregonus,Laurentian Mixed Forest Province,3.466666667,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,12,1.496642418
13099,69069000,2001,Coregonus,Laurentian Mixed Forest Province,51.55555556,15.23999998,320,Winchester,86.9577207,137.093185,0.277525266,12,3.961870811
13101,69069300,2001,Coregonus,Laurentian Mixed Forest Province,4.55,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,12,1.713797928
13104,69069400,2001,Coregonus,Laurentian Mixed Forest Province,0.3,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,12,0.262364264
13110,69084500,2001,Coregonus,Laurentian Mixed Forest Province,0.95,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,12,0.667829373
13113,69104000,2001,Coregonus,Laurentian Mixed Forest Province,16,NA,15,Little Dry,137.963,128.429,NA,12,2.833213344
13116,73001500,2001,Coregonus,Eastern Broadleaf Forest Province,0.333333333,15.54479998,125,Otter,-36.759973,-163.877467,0.215100968,12,0.287682072
13125,77008800,2001,Coregonus,Eastern Broadleaf Forest Province,6.166666667,NA,124,Turtle,-82.3759698,-66.603635,NA,12,1.969440647
13129,77015400,2001,Coregonus,Prairie Parkland Province,0.166666667,10.05839998,303,Fairy,-100.1421571,-111.031721,0.414793322,12,0.15415068
13138,82010600,2001,Coregonus,Eastern Broadleaf Forest Province,5.833333333,42.67199994,292,Elmo,63.1594438,-202.359525,0.096872992,12,1.921812597
13152,1009600,2002,Coregonus,Laurentian Mixed Forest Province,2.454545455,14.63039998,633,Dam,18.4230164,-32.673276,0.342842559,13,1.239690887
13156,1020900,2002,Coregonus,Laurentian Mixed Forest Province,0.05,32.00399995,1778,Cedar,-6.258,-33.092,0.202898426,13,0.048790164
13166,3032800,2002,Coregonus,Eastern Broadleaf Forest Province,0.222222222,36.57599994,2074,White Earth,-154.8050465,39.562546,0.184504082,13,0.200670695
13169,3035000,2002,Coregonus,Eastern Broadleaf Forest Province,0.333333333,11.27759998,444,Buffalo,-158.3178528,22.118399,0.407032471,13,0.287682072
13171,3037100,2002,Coregonus,Eastern Broadleaf Forest Province,2,21.94559997,66,Meadow,-165.1078977,-1.727904,0.129878877,13,1.098612289
13177,4003000,2002,Coregonus,Laurentian Mixed Forest Province,6.55,36.57599994,29775,Cass,-61.2989943,69.845136,0.359142445,13,2.021547563
13180,4003500,2002,Coregonus,Laurentian Mixed Forest Province,0.6,10.66799998,288800,Red,-106.1878428,129.770179,2.173032847,13,0.470003629
13184,4034300,2002,Coregonus,Laurentian Mixed Forest Province,1.916666667,19.81199997,1039,Clearwater,-109.8552675,105.315908,0.286566598,13,1.070441412
13201,11013300,2002,Coregonus,Laurentian Mixed Forest Province,0.777777778,12.19199998,359,Swift,-28.0810586,32.867027,0.357025026,13,0.575364145
13203,11014700,2002,Coregonus,Laurentian Mixed Forest Province,6.708333333,19.81199997,69821,Winnibigoshish,-35.2789632,72.476813,0.820480375,13,2.042301995
13207,11017100,2002,Coregonus,Laurentian Mixed Forest Province,11.66666667,28.95599996,1272,Wabedo,-39.3803473,11.880178,0.206244896,13,2.538973871
13209,11017400,2002,Coregonus,Laurentian Mixed Forest Province,4.333333333,19.81199997,384,Girl,-40.289581,20.550603,0.223436689,13,1.673976434
13211,11020300,2002,Coregonus,Laurentian Mixed Forest Province,1.581666667,45.71999993,109415,Leech,-53.730412,42.769832,0.397798366,13,0.948435185
13214,11023200,2002,Coregonus,Laurentian Mixed Forest Province,1.555555556,9.143999986,592,Hattie,-52.1701134,2.216904,0.539441321,13,0.938269639
13219,11041100,2002,Coregonus,Laurentian Mixed Forest Province,0.166666667,24.38399996,1657,Pine Mountain,-62.8972263,3.159753,0.261652976,13,0.15415068
13226,16004200,2002,Coregonus,Laurentian Mixed Forest Province,14.625,15.23999998,563,East Pike,269.8241088,145.608703,0.319626024,13,2.748872196
13242,16075900,2002,Coregonus,Laurentian Mixed Forest Province,7.125,19.81199997,999,Alpine,203.6836185,149.565579,0.283767761,13,2.094945728
13251,18003400,2002,Coregonus,Laurentian Mixed Forest Province,0.133333333,22.55519997,2435,Bay,-11.2519256,-46.163919,0.311442631,13,0.125163143
13253,18009000,2002,Coregonus,Laurentian Mixed Forest Province,0.083333333,19.81199997,1154,Serpent,-17.2354139,-35.67482,0.294186767,13,0.080042707
13258,18010400,2002,Coregonus,Laurentian Mixed Forest Province,1.583333333,12.80159998,782,Nokay,-20.015581,-47.003751,0.413083108,13,0.949080555
13264,21009400,2002,Coregonus,Eastern Broadleaf Forest Province,1.166666667,10.05839998,220,Louise,-133.4992673,-94.595485,0.38289242,13,0.773189888
13268,21010200,2002,Coregonus,Eastern Broadleaf Forest Province,0.166666667,13.41119998,281,Brophy,-135.3576304,-97.159997,0.305287443,13,0.15415068
13270,21010800,2002,Coregonus,Eastern Broadleaf Forest Province,2.888888889,37.49039994,447,Mina,-138.0619744,-98.860856,0.122646965,13,1.358123484
13273,21016000,2002,Coregonus,Eastern Broadleaf Forest Province,1,19.20239997,383,Rachel,-144.232,-108.279,0.230379686,13,0.693147181
13287,29009100,2002,Coregonus,Laurentian Mixed Forest Province,0.833333333,12.19199998,251,Seventh Crow Wing,-85.1341411,16.980864,0.326470149,13,0.606135803
13294,29025600,2002,Coregonus,Laurentian Mixed Forest Province,4.666666667,23.46959996,440,Eagle,-105.5942609,27.021604,0.195145024,13,1.734601055
13299,31000300,2002,Coregonus,Laurentian Mixed Forest Province,4.833333333,13.10639998,209,South Sturgeon,49.2772661,92.069979,0.290103624,13,1.763588592
13304,31048000,2002,Coregonus,Laurentian Mixed Forest Province,4.666666667,11.88719998,347,Gunn,13.8136016,85.900085,0.363080395,13,1.734601055
13306,31071700,2002,Coregonus,Laurentian Mixed Forest Province,3.916666667,20.72639997,959,Rice,2.3685826,45.56451,0.268491646,13,1.592630794
13308,31081300,2002,Coregonus,Laurentian Mixed Forest Province,0.133333333,9.143999986,8900,Bowstring,-14.3160846,82.076269,1.062212199,13,0.125163143
13312,31085200,2002,Coregonus,Laurentian Mixed Forest Province,5.75,4.571999993,1357,Little Cut Foot Sioux,-23.966533,78.881667,1.327512872,13,1.909542505
13314,31085700,2002,Coregonus,Laurentian Mixed Forest Province,11.33333333,21.33599997,3222,Cut Foot Sioux,-27.828,79.186,0.353116801,13,2.512305624
13324,34007900,2002,Coregonus,Prairie Parkland Province,0.333333333,35.05199995,5821,Green,-95.3885663,-170.845972,0.249193435,13,0.287682072
13336,38049800,2002,Coregonus,Laurentian Mixed Forest Province,8.25,9.143999986,1583,Ensign,176.7686155,137.861671,0.689817189,13,2.224623552
13338,38052600,2002,Coregonus,Laurentian Mixed Forest Province,2.444444444,15.23999998,412,Parent,173.7921091,130.009162,0.295623761,13,1.236762627
13348,39000200,2002,Coregonus,Laurentian Mixed Forest Province,7.52,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,13,2.142416341
13364,44001400,2002,Coregonus,Laurentian Mixed Forest Province,9.272727273,7.619999988,1072,South Twin,-146.1306563,50.859321,0.750920094,13,2.329492546
13366,44004500,2002,Coregonus,Laurentian Mixed Forest Province,3.25,7.619999988,660,Snider,-148.2564377,47.205203,0.665167487,13,1.446918983
13373,48000200,2002,Coregonus,Laurentian Mixed Forest Province,0.4,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,13,0.336472237
13383,49013700,2002,Coregonus,Laurentian Mixed Forest Province,0.090909091,12.80159998,1320,Fish Trap,-71.4859809,-64.850813,0.470846374,13,0.087011377
13390,56013000,2002,Coregonus,Eastern Broadleaf Forest Province,0.266666667,22.85999997,4834,Big Pine,-137.5652102,-18.415316,0.364754313,13,0.236388778
13392,56013800,2002,Coregonus,Eastern Broadleaf Forest Province,0.466666667,23.46959996,2360,East Battle,-142.5029544,-53.525429,0.296976657,13,0.382992252
